# Density Distribution Data
# NodeID, X, Y, Z, Density
537, 94.803848, 5.000000, 10.000000, 0.180901
538, 94.876444, 2.994055, 10.000000, 0.099273
539, 93.077058, 3.967874, 10.000000, 0.215726
540, 93.071797, 6.000000, 10.000000, 0.170226
541, 91.369189, 5.011218, 10.000000, 0.229217
542, 91.218363, 3.005885, 10.000000, 0.101754
543, 89.607695, 4.000000, 10.000000, 0.129492
544, 87.674122, 3.406795, 10.000000, 0.190767
545, 87.998145, 5.317599, 10.000000, 0.231061
546, 86.121157, 4.617281, 10.000000, 0.186943
547, 7.019446, 1.720824, 10.000000, 0.929214
548, 8.003241, 3.462230, 10.000000, 0.970617
549, 10.000540, 3.463790, 10.000000, 0.871644
550, 9.000630, 5.163039, 10.000000, 0.885435
551, 6.840771, 5.059961, 10.000000, 0.964207
552, 11.000051, 5.177667, 10.000000, 0.937758
553, 7.873770, 6.669530, 10.000000, 0.896382
554, 12.000098, 3.460969, 10.000000, 0.916845
555, 13.000006, 5.178195, 10.000000, 0.923397
556, 14.000017, 3.460586, 10.000000, 0.817179
557, 15.000000, 5.196152, 10.000000, 0.813977
558, 16.000003, 3.463516, 10.000000, 0.909445
559, 17.000000, 5.196152, 10.000000, 0.893651
560, 18.000000, 3.464004, 10.000000, 0.870428
561, 19.000000, 5.196152, 10.000000, 0.801130
562, 20.000000, 3.464085, 10.000000, 0.833653
563, 21.000000, 5.196152, 10.000000, 0.774537
564, 22.000000, 3.464099, 10.000000, 0.816402
565, 23.000000, 5.196152, 10.000000, 0.740189
566, 24.000000, 3.464101, 10.000000, 0.718099
567, 25.000000, 5.196152, 10.000000, 0.714530
568, 26.000000, 3.464102, 10.000000, 0.800749
569, 27.000000, 5.196152, 10.000000, 0.750770
570, 28.000000, 3.464102, 10.000000, 0.723997
571, 29.000000, 5.196152, 10.000000, 0.757156
572, 30.000000, 3.464102, 10.000000, 0.735178
573, 31.000000, 5.196152, 10.000000, 0.689177
574, 32.000000, 3.464102, 10.000000, 0.716270
575, 33.000000, 5.196152, 10.000000, 0.799994
576, 34.000000, 3.464102, 10.000000, 0.575221
577, 35.000000, 5.196152, 10.000000, 0.697418
578, 36.000000, 3.464102, 10.000000, 0.713866
579, 37.000000, 5.196152, 10.000000, 0.649944
580, 38.000000, 3.464102, 10.000000, 0.630163
581, 39.000000, 5.196152, 10.000000, 0.721842
582, 40.000000, 3.464102, 10.000000, 0.635875
583, 41.000000, 5.196152, 10.000000, 0.562840
584, 42.000000, 3.464102, 10.000000, 0.602513
585, 43.000000, 5.196152, 10.000000, 0.535297
586, 44.000000, 3.464102, 10.000000, 0.513462
587, 45.000000, 5.196152, 10.000000, 0.605518
588, 46.000000, 3.464102, 10.000000, 0.645970
589, 47.000000, 5.196152, 10.000000, 0.568718
590, 48.000000, 3.464102, 10.000000, 0.562594
591, 49.000000, 5.196152, 10.000000, 0.612459
592, 50.000000, 3.464102, 10.000000, 0.483495
593, 51.000000, 5.196152, 10.000000, 0.508705
594, 52.000000, 3.464102, 10.000000, 0.617465
595, 53.000000, 5.196152, 10.000000, 0.510005
596, 54.000000, 3.464102, 10.000000, 0.455534
597, 55.000000, 5.196152, 10.000000, 0.533972
598, 56.000000, 3.464102, 10.000000, 0.467198
599, 57.000000, 5.196152, 10.000000, 0.510074
600, 58.000000, 3.464102, 10.000000, 0.379874
601, 59.000000, 5.196152, 10.000000, 0.349170
602, 60.000000, 3.464102, 10.000000, 0.508815
603, 61.000000, 5.196152, 10.000000, 0.388397
604, 62.000000, 3.464102, 10.000000, 0.465478
605, 63.000000, 5.196152, 10.000000, 0.444516
606, 64.000000, 3.464102, 10.000000, 0.443971
607, 65.000000, 5.196152, 10.000000, 0.374652
608, 66.000000, 3.464102, 10.000000, 0.469279
609, 67.000000, 5.196152, 10.000000, 0.388440
610, 68.000000, 3.464102, 10.000000, 0.392720
611, 69.000000, 5.196152, 10.000000, 0.383437
612, 70.000000, 3.464102, 10.000000, 0.341307
613, 71.000000, 5.196152, 10.000000, 0.267340
614, 72.000000, 3.464102, 10.000000, 0.373325
615, 73.000000, 5.196152, 10.000000, 0.257384
616, 74.000000, 3.464102, 10.000000, 0.257734
617, 75.000000, 5.196152, 10.000000, 0.351247
618, 76.000000, 3.464102, 10.000000, 0.324392
619, 77.000000, 5.196152, 10.000000, 0.326195
620, 78.000000, 3.464102, 10.000000, 0.364209
621, 79.000000, 5.196152, 10.000000, 0.286487
622, 80.000000, 3.464102, 10.000000, 0.239937
623, 81.000000, 5.196152, 10.000000, 0.270267
624, 82.000000, 3.464102, 10.000000, 0.325542
625, 82.959660, 5.095567, 10.000000, 0.148363
626, 84.242281, 3.522055, 10.000000, 0.320059
627, 93.057968, 7.988368, 10.000000, 0.168061
628, 88.989468, 8.356072, 10.000000, 0.181398
629, 89.788877, 6.384649, 10.000000, 0.173332
630, 85.030684, 8.315834, 10.000000, 0.144065
631, 81.001597, 8.294708, 10.000000, 0.292118
632, 77.000000, 8.267949, 10.000000, 0.274808
633, 73.000000, 8.267949, 10.000000, 0.342810
634, 69.000000, 8.267949, 10.000000, 0.384636
635, 65.000000, 8.267949, 10.000000, 0.421976
636, 61.000000, 8.267949, 10.000000, 0.492199
637, 57.000000, 8.267949, 10.000000, 0.461107
638, 53.000000, 8.267949, 10.000000, 0.622545
639, 49.000000, 8.267949, 10.000000, 0.565818
640, 45.000000, 8.267949, 10.000000, 0.634844
641, 41.000000, 8.267949, 10.000000, 0.576654
642, 37.000000, 8.267949, 10.000000, 0.678745
643, 33.000000, 8.267949, 10.000000, 0.760323
644, 29.000000, 8.267949, 10.000000, 0.709261
645, 25.000000, 8.267949, 10.000000, 0.876612
646, 21.000000, 8.267949, 10.000000, 0.811210
647, 17.000000, 8.267949, 10.000000, 0.812431
648, 13.000000, 8.267949, 10.000000, 0.889495
649, 11.000106, 1.731477, 10.000000, 0.906534
650, 15.000003, 1.731367, 10.000000, 0.879315
651, 19.000000, 1.732032, 10.000000, 0.779376
652, 23.000000, 1.732050, 10.000000, 0.777102
653, 27.000000, 1.732051, 10.000000, 0.839418
654, 31.000000, 1.732051, 10.000000, 0.753590
655, 35.000000, 1.732051, 10.000000, 0.668858
656, 39.000000, 1.732051, 10.000000, 0.554712
657, 43.000000, 1.732051, 10.000000, 0.645302
658, 47.000000, 1.732051, 10.000000, 0.697868
659, 51.000000, 1.732051, 10.000000, 0.459713
660, 55.000000, 1.732051, 10.000000, 0.479077
661, 59.000000, 1.732051, 10.000000, 0.476677
662, 63.000000, 1.732051, 10.000000, 0.459994
663, 67.000000, 1.732051, 10.000000, 0.352377
664, 71.000000, 1.732051, 10.000000, 0.393861
665, 75.000000, 1.732051, 10.000000, 0.395408
666, 79.000000, 1.732051, 10.000000, 0.307754
667, 83.040737, 1.724944, 10.000000, 0.219674
668, 1.693544, 3.008475, 10.000000, 1.000000
669, 3.204881, 3.966742, 10.000000, 0.968867
670, 3.521153, 6.194026, 10.000000, 0.931478
671, 1.697009, 7.003310, 10.000000, 0.874255
672, 6.000000, 3.464102, 10.000000, 0.926851
673, 86.129707, 6.466258, 10.000000, 0.286771
674, 3.138347, 1.827729, 10.000000, 0.969814
675, 98.350537, 3.062765, 10.000000, 0.145898
676, 97.018187, 8.336673, 10.000000, 0.099287
677, 2.947044, 8.333531, 10.000000, 0.888630
678, 5.541417, 6.433206, 10.000000, 0.980369
679, 86.989830, 1.632636, 10.000000, 0.209690
680, 8.952349, 8.338221, 10.000000, 1.000000
681, 6.840323, 8.360139, 10.000000, 0.917530
682, 83.957752, 6.668934, 10.000000, 0.182560
683, 12.000000, 6.732051, 10.000000, 0.961638
684, 14.000000, 6.732051, 10.000000, 0.861496
685, 16.000000, 6.732051, 10.000000, 0.829431
686, 18.000000, 6.732051, 10.000000, 0.739154
687, 20.000000, 6.732051, 10.000000, 0.832852
688, 22.000000, 6.732051, 10.000000, 0.798214
689, 24.000000, 6.732051, 10.000000, 0.784126
690, 26.000000, 6.732051, 10.000000, 0.789945
691, 28.000000, 6.732051, 10.000000, 0.782332
692, 30.000000, 6.732051, 10.000000, 0.650599
693, 32.000000, 6.732051, 10.000000, 0.691674
694, 34.000000, 6.732051, 10.000000, 0.640534
695, 36.000000, 6.732051, 10.000000, 0.679350
696, 38.000000, 6.732051, 10.000000, 0.603249
697, 40.000000, 6.732051, 10.000000, 0.588781
698, 42.000000, 6.732051, 10.000000, 0.632602
699, 44.000000, 6.732051, 10.000000, 0.641562
700, 46.000000, 6.732051, 10.000000, 0.611016
701, 48.000000, 6.732051, 10.000000, 0.518841
702, 50.000000, 6.732051, 10.000000, 0.590452
703, 52.000000, 6.732051, 10.000000, 0.541695
704, 54.000000, 6.732051, 10.000000, 0.552530
705, 56.000000, 6.732051, 10.000000, 0.497646
706, 58.000000, 6.732051, 10.000000, 0.462843
707, 60.000000, 6.732051, 10.000000, 0.496355
708, 62.000000, 6.732051, 10.000000, 0.377109
709, 64.000000, 6.732051, 10.000000, 0.345596
710, 66.000000, 6.732051, 10.000000, 0.427781
711, 68.000000, 6.732051, 10.000000, 0.367607
712, 70.000000, 6.732051, 10.000000, 0.297648
713, 72.000000, 6.732051, 10.000000, 0.316666
714, 74.000000, 6.732051, 10.000000, 0.425457
715, 76.000000, 6.732051, 10.000000, 0.231045
716, 78.000000, 6.732051, 10.000000, 0.290239
717, 80.000000, 6.732051, 10.000000, 0.297178
718, 81.996678, 6.726664, 10.000000, 0.289062
719, 10.000000, 6.731708, 10.000000, 0.937238
720, 91.000000, 1.352571, 10.000000, 0.108352
721, 94.944712, 1.323727, 10.000000, 0.100737
722, 94.602886, 6.651924, 10.000000, 0.146323
723, 87.981239, 6.974453, 10.000000, 0.254207
724, 86.005906, 2.962044, 10.000000, 0.212057
725, 91.644927, 6.737734, 10.000000, 0.167707
726, 84.600159, 5.087686, 10.000000, 0.227510
727, 98.535898, 8.535898, 10.000000, 0.148810
728, 1.464102, 1.464102, 10.000000, 0.893989
729, 98.535898, 1.464102, 10.000000, 0.071632
730, 1.464102, 8.535898, 10.000000, 1.000000
731, 4.951700, 4.705764, 10.000000, 0.931132
732, 4.570832, 3.118958, 10.000000, 0.989504
733, 5.103139, 0.000000, 1.635499, 0.950897
734, 9.026613, 0.000000, 1.683994, 0.894294
735, 13.000000, 0.000000, 1.732051, 0.882449
736, 17.000000, 0.000000, 1.732051, 0.866535
737, 21.000000, 0.000000, 1.732051, 0.826186
738, 25.000000, 0.000000, 1.732051, 0.639215
739, 29.000000, 0.000000, 8.267949, 0.764083
740, 32.973387, 0.000000, 1.716686, 0.691172
741, 37.000000, 0.000000, 8.267949, 0.673234
742, 41.000000, 0.000000, 1.732051, 0.653794
743, 45.000000, 0.000000, 8.267949, 0.550469
744, 48.973387, 0.000000, 8.316006, 0.508128
745, 53.000000, 0.000000, 8.267949, 0.585950
746, 57.000000, 0.000000, 1.732051, 0.538061
747, 61.000000, 0.000000, 1.732051, 0.498714
748, 65.000000, 0.000000, 1.732051, 0.380781
749, 69.000000, 0.000000, 1.732051, 0.366173
750, 73.000000, 0.000000, 1.732051, 0.297305
751, 77.000000, 0.000000, 1.732051, 0.267309
752, 81.000000, 0.000000, 1.732051, 0.196278
753, 85.002141, 0.000000, 1.631455, 0.192334
754, 89.225465, 0.000000, 1.890459, 0.175098
755, 93.030770, 0.000000, 1.813188, 0.111908
756, 47.053226, 0.000000, 1.668686, 0.584796
757, 51.000000, 0.000000, 1.732051, 0.485416
758, 7.000000, 0.000000, 8.267949, 0.996043
759, 10.973387, 0.000000, 8.316006, 0.941617
760, 15.000000, 0.000000, 8.267949, 0.788742
761, 19.000000, 0.000000, 8.267949, 0.927508
762, 23.000000, 0.000000, 8.267949, 0.772449
763, 59.000000, 0.000000, 8.267949, 0.529181
764, 63.000000, 0.000000, 8.267949, 0.482016
765, 67.000000, 0.000000, 8.267949, 0.410978
766, 71.000000, 0.000000, 8.267949, 0.357726
767, 75.000000, 0.000000, 8.267949, 0.415194
768, 79.000000, 0.000000, 8.267949, 0.215035
769, 83.026301, 0.000000, 8.316209, 0.297229
770, 87.000000, 0.000000, 8.347685, 0.139457
771, 90.936806, 0.000000, 8.304434, 0.198067
772, 95.173451, 0.000000, 8.207408, 0.202516
773, 29.000000, 0.000000, 1.732051, 0.756550
774, 37.000000, 0.000000, 1.732051, 0.553408
775, 33.026613, 0.000000, 8.316006, 0.772595
776, 41.000000, 0.000000, 8.267949, 0.645057
777, 1.637066, 0.000000, 4.886651, 0.932592
778, 98.277387, 0.000000, 5.016346, 0.053331
779, 96.816349, 0.000000, 1.811394, 0.139352
780, 3.008475, 0.000000, 8.306456, 0.952657
781, 98.307029, 0.000000, 6.992518, 0.104715
782, 96.371775, 0.000000, 6.313253, 0.110374
783, 96.535898, 0.000000, 4.000000, 0.009186
784, 94.803848, 0.000000, 5.000000, 0.155690
785, 94.876444, 0.000000, 2.994055, 0.263548
786, 93.077058, 0.000000, 3.967874, 0.137846
787, 93.071797, 0.000000, 6.000000, 0.018087
788, 91.369189, 0.000000, 5.011218, 0.250439
789, 91.218363, 0.000000, 3.005885, 0.247010
790, 89.607695, 0.000000, 4.000000, 0.083037
791, 87.674122, 0.000000, 3.406795, 0.273513
792, 87.998145, 0.000000, 5.317599, 0.248037
793, 86.121157, 0.000000, 4.617281, 0.240044
794, 5.001412, 0.000000, 8.274367, 0.935916
795, 6.000235, 0.000000, 6.536968, 0.987741
796, 7.973426, 0.000000, 6.551442, 0.926313
797, 7.000000, 0.000000, 4.803848, 1.000000
798, 8.996836, 0.000000, 4.922455, 0.990785
799, 4.847988, 0.000000, 4.814316, 0.891340
800, 35.031048, 0.000000, 8.291324, 0.683786
801, 36.031787, 0.000000, 6.555159, 0.678529
802, 38.005298, 0.000000, 6.539108, 0.691906
803, 37.000000, 0.000000, 4.803848, 0.583565
804, 35.003784, 0.000000, 4.922898, 0.618047
805, 39.000000, 0.000000, 4.803848, 0.601441
806, 43.000000, 0.000000, 8.267949, 0.594278
807, 44.000000, 0.000000, 6.535898, 0.628505
808, 45.973387, 0.000000, 6.551263, 0.579755
809, 44.995565, 0.000000, 4.839158, 0.602564
810, 42.999261, 0.000000, 4.842482, 0.598534
811, 46.996304, 0.000000, 4.926679, 0.595182
812, 43.999138, 0.000000, 3.249658, 0.575276
813, 7.015447, 0.000000, 1.668133, 0.918753
814, 11.031048, 0.000000, 1.708676, 0.913072
815, 12.031787, 0.000000, 3.444841, 0.963033
816, 14.005298, 0.000000, 3.460892, 0.898062
817, 13.000000, 0.000000, 5.196152, 0.890549
818, 15.000000, 0.000000, 5.196152, 0.912502
819, 11.003408, 0.000000, 5.091222, 0.886364
820, 16.000883, 0.000000, 3.463567, 0.941776
821, 17.000000, 0.000000, 5.196152, 0.880904
822, 19.000000, 0.000000, 1.732051, 0.815421
823, 20.000000, 0.000000, 3.464102, 0.884650
824, 22.000000, 0.000000, 3.464102, 0.792896
825, 21.000000, 0.000000, 5.196152, 0.858701
826, 23.000000, 0.000000, 5.196152, 0.801766
827, 19.000000, 0.000000, 5.196152, 0.690487
828, 27.000000, 0.000000, 1.732051, 0.768204
829, 28.000000, 0.000000, 3.464102, 0.747762
830, 30.000000, 0.000000, 3.464102, 0.688264
831, 29.000000, 0.000000, 5.196152, 0.886291
832, 27.000000, 0.000000, 5.196152, 0.716356
833, 31.000000, 0.000000, 5.196152, 0.776287
834, 34.968952, 0.000000, 1.681433, 0.635592
835, 49.035484, 0.000000, 1.706125, 0.477565
836, 50.032527, 0.000000, 3.444416, 0.586162
837, 52.005421, 0.000000, 3.460821, 0.496184
838, 51.000000, 0.000000, 5.196152, 0.642244
839, 53.000000, 0.000000, 5.196152, 0.472655
840, 54.000904, 0.000000, 3.463555, 0.620578
841, 55.000151, 0.000000, 5.163312, 0.596441
842, 49.003432, 0.000000, 5.091674, 0.465611
843, 53.001054, 0.000000, 1.731413, 0.479335
844, 59.000000, 0.000000, 1.732051, 0.474222
845, 60.000000, 0.000000, 3.464102, 0.466792
846, 62.000000, 0.000000, 3.464102, 0.443545
847, 61.000000, 0.000000, 5.196152, 0.467492
848, 63.000000, 0.000000, 5.196152, 0.457439
849, 59.000000, 0.000000, 5.196152, 0.587497
850, 63.000000, 0.000000, 1.732051, 0.380829
851, 67.000000, 0.000000, 1.732051, 0.449240
852, 68.000000, 0.000000, 3.464102, 0.455111
853, 70.000000, 0.000000, 3.464102, 0.285963
854, 69.000000, 0.000000, 5.196152, 0.355458
855, 71.000000, 0.000000, 5.196152, 0.396439
856, 67.000000, 0.000000, 5.196152, 0.350577
857, 71.000000, 0.000000, 1.732051, 0.386811
858, 75.000000, 0.000000, 1.732051, 0.336341
859, 76.000000, 0.000000, 3.464102, 0.268390
860, 78.000000, 0.000000, 3.464102, 0.286854
861, 77.000000, 0.000000, 5.196152, 0.284857
862, 79.000000, 0.000000, 5.196152, 0.275878
863, 75.000000, 0.000000, 5.196152, 0.237675
864, 83.000357, 0.000000, 1.715285, 0.320123
865, 82.000059, 0.000000, 3.461307, 0.317493
866, 1.693821, 0.000000, 3.001136, 0.995780
867, 56.000176, 0.000000, 3.458537, 0.484018
868, 58.000029, 0.000000, 3.463174, 0.471531
869, 57.000059, 0.000000, 5.156848, 0.545659
870, 56.000035, 0.000000, 6.750642, 0.553966
871, 80.000010, 0.000000, 3.463636, 0.230756
872, 81.000000, 0.000000, 5.196152, 0.311312
873, 82.959670, 0.000000, 5.095101, 0.220170
874, 41.999877, 0.000000, 6.542337, 0.548205
875, 40.000225, 0.000000, 6.536317, 0.593210
876, 23.000000, 0.000000, 1.732051, 0.767196
877, 30.995565, 0.000000, 1.729490, 0.709900
878, 31.968213, 0.000000, 3.445749, 0.716999
879, 32.996666, 0.000000, 5.091383, 0.674836
880, 39.000000, 0.000000, 1.732051, 0.718216
881, 55.000356, 0.000000, 1.730926, 0.511408
882, 79.000002, 0.000000, 1.731973, 0.189176
883, 8.964523, 0.000000, 8.293914, 0.924022
884, 12.998384, 0.000000, 8.294696, 0.922961
885, 17.000000, 0.000000, 8.267949, 0.851952
886, 21.000000, 0.000000, 8.267949, 0.787283
887, 31.001616, 0.000000, 8.294696, 0.737785
888, 39.000920, 0.000000, 8.268554, 0.693917
889, 46.964516, 0.000000, 8.293884, 0.587825
890, 50.998384, 0.000000, 8.294696, 0.490909
891, 61.000000, 0.000000, 8.267949, 0.481747
892, 65.000000, 0.000000, 8.267949, 0.405642
893, 69.000000, 0.000000, 8.267949, 0.365825
894, 73.000000, 0.000000, 8.267949, 0.378234
895, 77.000000, 0.000000, 8.267949, 0.334803
896, 81.001597, 0.000000, 8.294708, 0.270785
897, 85.030684, 0.000000, 8.315834, 0.218910
898, 88.989468, 0.000000, 8.356072, 0.194579
899, 89.788877, 0.000000, 6.384649, 0.201179
900, 93.057968, 0.000000, 7.988368, 0.245132
901, 26.000000, 0.000000, 3.464102, 0.711214
902, 72.000000, 0.000000, 3.464102, 0.298548
903, 74.000000, 0.000000, 3.464102, 0.356258
904, 73.000000, 0.000000, 5.196152, 0.306004
905, 40.999972, 0.000000, 4.822856, 0.573822
906, 66.000000, 0.000000, 3.464102, 0.398722
907, 84.242341, 0.000000, 3.519195, 0.212240
908, 25.000000, 0.000000, 8.267949, 0.784522
909, 27.000000, 0.000000, 8.267949, 0.695980
910, 64.000000, 0.000000, 3.464102, 0.458091
911, 24.000000, 0.000000, 3.464102, 0.777839
912, 25.000000, 0.000000, 5.196152, 0.741611
913, 65.000000, 0.000000, 5.196152, 0.351117
914, 3.939428, 0.000000, 6.708669, 1.000000
915, 15.001030, 0.000000, 1.731427, 0.902544
916, 18.000147, 0.000000, 3.464012, 0.868762
917, 86.129707, 0.000000, 6.466258, 0.296150
918, 3.156244, 0.000000, 1.891187, 1.000000
919, 98.350537, 0.000000, 3.062765, 0.085018
920, 97.018187, 0.000000, 8.336673, 0.101698
921, 1.878872, 0.000000, 6.836522, 0.983245
922, 3.159818, 0.000000, 3.858140, 0.922627
923, 86.989830, 0.000000, 1.632636, 0.175837
924, 10.056300, 0.000000, 3.358539, 0.925678
925, 33.943783, 0.000000, 3.359368, 0.741205
926, 44.982114, 0.000000, 1.637750, 0.607100
927, 54.840323, 0.000000, 8.360139, 0.493897
928, 57.159677, 0.000000, 8.360139, 0.522425
929, 42.952146, 0.000000, 1.645645, 0.661903
930, 47.943786, 0.000000, 6.645115, 0.555051
931, 48.060023, 0.000000, 3.356960, 0.554952
932, 9.943852, 0.000000, 6.644583, 0.981925
933, 34.056324, 0.000000, 6.644789, 0.642148
934, 83.957754, 0.000000, 6.668856, 0.303033
935, 20.000000, 0.000000, 6.732051, 0.840889
936, 26.000000, 0.000000, 6.732051, 0.783196
937, 60.000000, 0.000000, 6.731994, 0.484544
938, 16.000000, 0.000000, 6.732051, 0.821187
939, 66.000000, 0.000000, 6.732051, 0.344449
940, 8.015866, 0.000000, 3.284153, 0.924428
941, 24.000000, 0.000000, 6.732051, 0.804494
942, 64.000000, 0.000000, 6.732051, 0.426417
943, 78.000000, 0.000000, 6.732051, 0.340949
944, 81.996679, 0.000000, 6.726631, 0.239789
945, 68.000000, 0.000000, 6.732051, 0.393396
946, 18.000000, 0.000000, 6.732051, 0.779146
947, 62.000000, 0.000000, 6.732041, 0.492547
948, 30.000000, 0.000000, 6.732051, 0.776453
949, 49.986498, 0.000000, 6.712616, 0.554217
950, 74.000000, 0.000000, 6.732051, 0.330190
951, 80.000000, 0.000000, 6.732051, 0.281531
952, 51.997480, 0.000000, 6.733212, 0.411014
953, 72.000000, 0.000000, 6.732051, 0.377764
954, 76.000000, 0.000000, 6.732051, 0.288094
955, 36.000000, 0.000000, 3.267949, 0.668045
956, 32.013537, 0.000000, 6.712513, 0.799743
957, 22.000000, 0.000000, 6.732051, 0.804399
958, 38.000000, 0.000000, 3.267949, 0.698491
959, 70.000000, 0.000000, 6.732051, 0.406875
960, 14.000000, 0.000000, 6.732051, 0.917884
961, 28.000000, 0.000000, 6.732051, 0.666500
962, 40.000000, 0.000000, 3.267949, 0.651989
963, 6.083866, 0.000000, 3.223920, 0.956362
964, 11.986505, 0.000000, 6.712452, 0.811131
965, 42.000000, 0.000000, 3.268292, 0.654172
966, 58.000000, 0.000000, 6.731708, 0.377698
967, 46.014395, 0.000000, 3.279815, 0.535443
968, 54.000000, 0.000000, 6.731708, 0.478564
969, 91.000000, 0.000000, 1.352571, 0.302507
970, 94.944712, 0.000000, 1.323727, 0.230883
971, 94.602886, 0.000000, 6.651924, 0.179355
972, 87.981239, 0.000000, 6.974453, 0.262077
973, 86.005918, 0.000000, 2.961472, 0.205042
974, 91.644927, 0.000000, 6.737734, 0.169991
975, 84.600159, 0.000000, 5.087686, 0.230793
976, 98.535898, 0.000000, 8.535898, 0.151080
977, 1.464102, 0.000000, 8.535898, 0.904922
978, 1.464102, 0.000000, 1.464102, 0.951948
979, 98.535898, 0.000000, 1.464102, 0.160689
980, 4.470211, 0.000000, 3.084612, 0.963844
981, 3.092634, 0.000000, 5.420860, 0.937885
982, 100.000000, 5.000000, 1.732051, 0.055013
983, 100.000000, 5.080520, 8.664915, 0.081204
984, 100.000000, 1.637066, 5.113349, 0.101099
985, 100.000000, 8.372448, 5.096679, 0.113702
986, 100.000000, 3.008475, 1.693544, 0.134036
987, 100.000000, 3.964489, 3.294324, 0.126765
988, 100.000000, 6.031094, 3.272314, 0.168107
989, 100.000000, 5.000000, 5.196152, 0.117169
990, 100.000000, 6.995296, 1.696225, 0.117530
991, 100.000000, 1.693821, 6.998864, 0.193273
992, 100.000000, 6.847651, 8.119090, 0.182649
993, 100.000000, 3.158901, 8.254796, 0.056841
994, 100.000000, 1.882452, 3.163905, 0.191430
995, 100.000000, 8.383692, 6.942277, 0.049710
996, 100.000000, 8.177658, 3.141343, 0.200857
997, 100.000000, 3.316224, 6.146205, 0.186989
998, 100.000000, 6.800969, 6.111247, 0.108070
999, 100.000000, 5.234115, 6.823163, 0.135697
1000, 100.000000, 8.535898, 1.464102, 0.146668
1001, 100.000000, 8.535898, 8.535898, 0.120459
1002, 100.000000, 1.464102, 1.464102, 0.051919
1003, 100.000000, 1.464102, 8.535898, 0.050616
1004, 100.000000, 3.103030, 4.582019, 0.046606
1005, 100.000000, 6.897502, 4.581232, 0.083619
1006, 95.173451, 10.000000, 1.792592, 0.153825
1007, 90.936806, 10.000000, 1.695566, 0.253823
1008, 87.000000, 10.000000, 1.652315, 0.161157
1009, 83.000000, 10.000000, 1.732051, 0.218720
1010, 79.000000, 10.000000, 1.732051, 0.242755
1011, 75.000000, 10.000000, 1.732051, 0.256332
1012, 71.000000, 10.000000, 1.732051, 0.354693
1013, 67.000000, 10.000000, 1.732051, 0.460080
1014, 63.000000, 10.000000, 1.732051, 0.394515
1015, 59.000000, 10.000000, 1.732051, 0.428512
1016, 55.019009, 10.000000, 8.350421, 0.462245
1017, 51.000000, 10.000000, 8.267949, 0.530417
1018, 45.000000, 10.000000, 1.732051, 0.582357
1019, 41.000000, 10.000000, 1.732051, 0.672350
1020, 37.000000, 10.000000, 1.732051, 0.620479
1021, 33.000000, 10.000000, 1.732051, 0.674454
1022, 29.000000, 10.000000, 1.732051, 0.818503
1023, 25.000000, 10.000000, 1.732051, 0.833230
1024, 21.000000, 10.000000, 1.732051, 0.799037
1025, 17.000000, 10.000000, 1.732051, 0.862525
1026, 13.000000, 10.000000, 1.732051, 0.879177
1027, 9.000000, 10.000000, 1.732051, 0.902314
1028, 5.000000, 10.000000, 1.732051, 1.000000
1029, 53.000000, 10.000000, 1.732051, 0.479437
1030, 49.000000, 10.000000, 1.732051, 0.580816
1031, 93.030770, 10.000000, 8.186812, 0.256947
1032, 89.225465, 10.000000, 8.109541, 0.097853
1033, 85.002141, 10.000000, 8.401237, 0.231941
1034, 81.000000, 10.000000, 8.267949, 0.210768
1035, 77.000000, 10.000000, 8.267949, 0.334853
1036, 73.000000, 10.000000, 8.267949, 0.316533
1037, 69.000000, 10.000000, 8.267949, 0.349473
1038, 65.000000, 10.000000, 8.267949, 0.439800
1039, 61.000000, 10.000000, 8.267949, 0.392133
1040, 47.000000, 10.000000, 8.267949, 0.641771
1041, 43.000000, 10.000000, 8.267949, 0.681461
1042, 39.000000, 10.000000, 8.267949, 0.677544
1043, 35.000000, 10.000000, 8.267949, 0.694530
1044, 31.000000, 10.000000, 8.267949, 0.762171
1045, 27.000000, 10.000000, 8.267949, 0.814882
1046, 22.973387, 10.000000, 8.316006, 0.829830
1047, 19.000000, 10.000000, 8.267949, 0.893466
1048, 15.026613, 10.000000, 8.316006, 0.921646
1049, 11.000000, 10.000000, 8.267949, 0.921504
1050, 7.000000, 10.000000, 8.267949, 0.856229
1051, 1.627552, 10.000000, 5.096679, 0.994666
1052, 98.277387, 10.000000, 4.983654, 0.026088
1053, 96.816349, 10.000000, 8.188606, 0.025472
1054, 3.138851, 10.000000, 8.080979, 1.000000
1055, 98.307029, 10.000000, 3.007482, 0.129665
1056, 96.371775, 10.000000, 3.686747, 0.124646
1057, 96.535898, 10.000000, 6.000000, 0.097867
1058, 94.803848, 10.000000, 5.000000, 0.146450
1059, 94.876444, 10.000000, 7.005945, 0.173371
1060, 93.077058, 10.000000, 6.032126, 0.128857
1061, 93.071797, 10.000000, 4.000000, 0.210645
1062, 91.369189, 10.000000, 4.988782, 0.165274
1063, 91.218363, 10.000000, 6.994115, 0.217151
1064, 89.607695, 10.000000, 6.000000, 0.186402
1065, 87.674122, 10.000000, 6.593205, 0.189524
1066, 87.998145, 10.000000, 4.682401, 0.136733
1067, 86.454464, 10.000000, 5.321076, 0.272020
1068, 7.000000, 10.000000, 1.732051, 0.989408
1069, 6.000000, 10.000000, 3.464102, 0.882399
1070, 3.962987, 10.000000, 3.300611, 0.952813
